node,weight,closeness_centrality,betweenness_centrality,eigenvector_centrality,effect_on_entropy,ls_score
TPM1,2756,0.47667638483965014,0.00023030448768245347,0.01913857343270211,6.411931982874819e-05,3.599885291718872
NDRG2,504,0.43777053862287474,4.9600309359181465e-06,0.005172818193122041,0.0001328890053056142,-0.196625701531996
MEF2C,7496,0.5202312138728323,0.0028605301633922975,0.05122677605416031,0.000565486151568706,19.798928128180542
EFEMP2,190,0.41564274214049657,1.196881875868203e-05,0.002615001860273037,7.957295870042458e-05,-1.5386714056478257
BMP4,10518,0.5261746406350568,0.0033737873734244143,0.06010730349092704,0.0013474677843205995,29.65744306148288
GNA13,902,0.4542928591275354,7.931441285018517e-05,0.008960326889057627,0.00020382382181516334,1.4993040042842756
SOD2,3560,0.5023813181748349,0.0009622846732392675,0.03187916890723434,0.00010448894766135197,7.736290821164183
S1PR2,412,0.44751608047078145,2.7337850595875987e-05,0.006056937370568103,0.0001298960354549905,0.06333099200161176
CNN1,140,0.4075951470832641,1.9502342532982827e-05,0.0020520729794071624,6.669060070763067e-05,-1.885552425708166
APLN,680,0.4549248747913189,4.8650204225974934e-05,0.008714546273951526,0.00014978342333371586,0.8805971753452932
TAFA5,122,0.405070608638203,5.4408942684350644e-08,0.001984730846982253,5.112212363655999e-05,-2.108835133609741
GNA12,756,0.4575346299146495,0.00035208941849188306,0.00873619246542113,0.00019862976883544547,1.906372423051661
NDUFV2,24,0.36787040161997975,0.0,0.0006620992913420561,1.5603580830969577e-05,-3.3675688216893755
BMP7,7252,0.5153664302600472,0.0017169383334588787,0.04969399498257351,0.0006033252888268947,17.54152097726024
SGCD,456,0.4383378016085791,4.244123083658495e-05,0.004718272944832435,0.00015688603302876913,-0.02180519496799488
TBX2,2928,0.49069627851140457,0.0003544205240804404,0.025843341931370823,4.997924623317829e-05,4.877062769962872
PLN,586,0.4441325606664252,0.00023780889585206912,0.006470985686414557,0.00019281654846459162,1.0055995800040916
BMP5,1398,0.47991781224010566,0.00020009230587134759,0.02073057569899773,0.00017949198860556237,3.7195338444664903
ALDH1A2,5180,0.4940572119258662,0.00037998315938749,0.029772533416257657,0.0002957730216337495,8.765638070471965
CSRP3,1618,0.4743943130712317,0.0003156763626348843,0.014185798699867658,0.00022601944945499497,3.5832247669988337
TAFAZZIN,1092,0.4622125895212966,6.645197855490675e-05,0.008220159148742244,0.00018729271148210103,1.5676242349123735
GJC1,548,0.42756276150627615,2.01263627659986e-05,0.0052123877309594455,0.0001558630452880294,-0.18051191181645238
NPRL3,864,0.4661661281125261,0.00016407791817949388,0.010785128429916933,0.0002057862708948477,2.0957427104093957
GATA5,466,0.4325969043524276,1.544416438350385e-05,0.007860297812865265,0.00011130215185595205,-0.1740283369622255
GRIN2B,1102,0.465657188968529,0.0001456306682154751,0.011467110651201418,0.0002167669611186085,2.3686593053475447
MECP2,3418,0.501175028098498,0.001936616004721297,0.02598991023212302,0.0001939053038757521,9.410591997581248
SYT12,164,0.4023624953857512,0.0,0.0021076948595298937,6.592119722625966e-05,-2.014927410578704
BRAF,5912,0.5042664747609746,0.0011048809349491647,0.03766344313067404,0.0003171574710005842,11.837331151936269
PRRT1,762,0.4383182163442205,1.9112935643621424e-05,0.00478299457336163,0.0001877955663029951,0.3771076340292038
MPP2,164,0.4023624953857512,0.0,0.0021076948595298937,6.592119722625966e-05,-2.014927410578704
MAPK1,2798,0.5039815052658618,0.0014653731616430371,0.029292640359492864,0.00022174285768805646,8.755446086492276
SHANK2,1528,0.47186147186147187,0.00019054993241531646,0.012838587920017143,0.0002400005054532528,3.1932589504170363
SLC24A2,838,0.4456052691346809,0.0001395522176225502,0.007443975419789023,0.00023402412078610269,1.4382285733574476
LRRTM1,970,0.460282456716558,0.00011643720272813869,0.009760729939838755,0.00022438580439576583,1.9798085455688996
GFAP,1576,0.46960268070847294,8.947053708786273e-05,0.011128706391112967,0.00021851880630663345,2.64519981524698
SLC1A1,2280,0.49398257716904176,0.0007440675932956425,0.022131909627940982,0.00026551818661957327,6.400630422273732
SNCA,4694,0.5063487147723753,0.0014232190050029196,0.03243688700900991,6.0289747500164026e-05,9.169754755131565
GIP,762,0.46267037683346696,5.989869618028371e-05,0.010824973188607083,0.00017917425338076498,1.5700611965704507
