node,weight,closeness_centrality,betweenness_centrality,eigenvector_centrality,effect_on_entropy,ls_score
P2RY6,498,0.4478089064511832,3.486012937273024e-05,0.008031673281515371,0.0001383893594812946,0.517418147834598
MMP2,3356,0.4968228166100192,0.0008505575355141206,0.033100598630153126,0.00011505193858596385,7.599903156527359
FOXJ2,704,0.44355512555521354,0.00014379126760695045,0.007382094061180273,0.00015674802025067436,0.8173782018849569
ADAMTS1,1550,0.46406551946259317,0.0012135079213712785,0.013488344962199814,0.00019535856164587528,4.756583563474813
SRC,12380,0.5254219629089394,0.00489325340272708,0.06169369508068377,0.0019438144510690591,37.020574334279715
LDLRAP1,574,0.44151637191385046,7.079614965393613e-05,0.00670278520663135,0.0001775723775754301,0.6135606673801992
IGF1,10856,0.5171512075065374,0.0024465639692969024,0.05323372878791375,0.0016153909150506962,28.12019308585525
ERN1,778,0.4726335520149953,0.00021629451071569772,0.01472766022780712,0.0001779488712987387,2.5733993318815136
MEF2D,1490,0.4561736770691995,6.855251106987392e-05,0.010735508941488336,0.00018387045114920397,2.0098852525456916
FGF2,13488,0.5177352291976798,0.0018301695495414438,0.05637660001859983,0.0024974866501281667,34.8798521238344
MFN2,1138,0.4526523651377794,0.0001413028978844897,0.008380311210062897,0.0002191213307671802,1.8127680196862637
NR4A3,2172,0.47800947867298577,0.00016869107237564145,0.01877134652971223,9.590685613325434e-05,3.419315736689615
GNAI3,468,0.44944521188895326,8.369588503966215e-05,0.007189724945154243,0.00014321472808376257,0.5624857995191884
AGT,7624,0.5111234987077484,0.0015710503184259057,0.04710537954242216,0.0007229613522543588,17.638728573145265
CALCRL,1530,0.4687674288901283,0.0002486066567373584,0.016259406694657225,0.00021893036025133483,3.4877416193646464
TNF,14516,0.5373182036119546,0.0068003411203454754,0.0720592523548333,0.002396766973618014,46.4171593443718
TERT,2932,0.49908456628234943,0.0013469449539593814,0.025960857307815298,0.00014612829191662513,7.71596841524073
DNMT1,1154,0.4544266726740257,0.0001254777473572301,0.006885040375927351,0.00018763805922183963,1.4562248576114722
PDGFB,7886,0.5006701414743112,0.0008694273536150231,0.0421187226689616,0.0010164748352003983,17.653213660746346
HTR1B,808,0.44998661550816454,1.1054147406772015e-05,0.007460776965638008,0.00014063512180051418,0.6731616980149299
DDR2,6806,0.49613852132421665,0.0008377640063818766,0.03559569420731824,0.0007659055943687321,14.406447777644143
JAK2,8714,0.5186137392019745,0.0030966664813753837,0.04851995338631129,0.0008709477718795711,22.52407705422322
IL10,3222,0.5008939213349225,0.00113941734520692,0.037045048289834064,0.00013849429675438785,8.736438248503566
MMP9,1112,0.4643646408839779,9.747694796287564e-05,0.013917518953546867,0.000188565777419214,2.3742748059543346
COMP,3116,0.48823700261399944,0.00136124662627547,0.021296184018924972,0.00021766505091846966,7.588798072116758
COL14A1,276,0.4079271991911021,6.070001882285063e-05,0.00263893852054247,0.00012059241154105393,-1.1381661087285602
ADAMTS12,2488,0.47283296610566783,0.0004595271018918389,0.01594036163629877,0.0002264349732694626,4.613822711169147
COL1A2,1844,0.47155079713871617,0.00028162835805640844,0.01671754137537158,0.00018036472588001118,3.610704041761503
COL11A2,594,0.42666779474597066,2.6615031311842274e-05,0.005556797871539998,0.00014877259450329916,-0.0876007318693721
SCX,1432,0.4633406835722161,0.00010230684435177774,0.015525175469614174,0.00016166747069945586,2.572864717204978
PXDN,288,0.419760279673714,1.483042146399714e-05,0.0038292720593043465,0.00011086007223681804,-0.8991898012575099
GREM1,2040,0.48367141418500936,0.0005527436735714196,0.02370358682501801,0.00024226562898377324,5.6928558683085955
TLL2,782,0.4339370993417373,2.3888430697967307e-05,0.006027646755522429,0.00020186970955116124,0.587350832705841
ADAMTS3,666,0.4316713032313289,2.421262530038276e-05,0.004871602121958554,0.00019081114745489458,0.2622840843437904
ADAMTS2,1270,0.44729256286309815,4.109657039381029e-05,0.009001013319763017,0.00020294103743978553,1.559584324115685
CRTAP,194,0.4026347305389222,8.928600851196696e-06,0.0023975204134545885,8.161343935952914e-05,-1.685748126116978
MMP11,280,0.4332288131953095,1.0566400299755695e-05,0.005814174564753735,9.78413477117357e-05,-0.4937105267408392
LOX,3880,0.4929377840770246,0.0008092763035205027,0.023413391994267143,7.266792014881673e-05,6.4254991236439984
TGFBR1,9812,0.5114345114345115,0.0017344966087649957,0.04972507445714559,0.001304019250028432,23.522789049291248
COL3A1,7846,0.5021657953696789,0.0011624034338155501,0.038154302102833215,0.0007984785584103093,16.32814732931462
COL12A1,308,0.4114887193504957,4.280214465387031e-06,0.0035639549049482654,0.00010782464519110135,-1.1299212305473658
VIPAS39,246,0.41448179501931454,3.613785997284091e-05,0.002748015487222395,0.00010605478482084152,-1.1499736501774602
TLL1,782,0.4339370993417373,2.3888430697967307e-05,0.006027646755522427,0.00020186970955116124,0.5873508327058409
COL1A1,6960,0.5060204695966285,0.0008712878162542849,0.037416493015039416,0.0006479997679651461,14.20207132508115
TGFB2,12622,0.5278969957081545,0.00344979670263726,0.06242357345711293,0.0020788689543582706,35.48442350004672
LOXL1,212,0.4051415946977305,7.976534287432415e-06,0.0025952794241348716,8.856248200928007e-05,-1.5549275300183265
FOXC1,4648,0.49726371838485434,0.0008125121760791852,0.03682433643761901,0.00012338482330065403,8.854838979510824
SERPINF2,2294,0.46985931240100626,0.00011138184272363015,0.018481604706009444,8.104571939071548e-05,3.0890065957455235
ADAMTS14,188,0.3978698224852071,0.0,0.00226280164054571,7.897462056050131e-05,-1.8394047538047817
FOXC2,2950,0.48892336031799893,0.0005149313692365203,0.02868615086037082,0.00012225010598143626,6.09044537987445
SERPINH1,380,0.4129713794374156,3.08615625863659e-05,0.003105336976908866,0.00015025995991990726,-0.7717679257585703
TNXB,1972,0.4679409854319384,0.00017254515027098448,0.015874387730169144,0.00019018135410853176,3.3840046515673756
COL5A2,620,0.42601900739176346,7.472531912044889e-06,0.0050666714969210104,0.00016525785599519338,-0.06585819952380981
COL13A1,734,0.43511647972389994,1.7158278302941714e-05,0.007135711029973848,0.00016206947511321346,0.428199054132022
EXT1,9918,0.5178947368421053,0.007849410318183052,0.04991741215300574,0.0010389415499698629,33.52569969380886
ANXA2,520,0.43545462395302653,3.200274616422442e-05,0.005628538644736706,0.00015278676884555864,0.09375059753580614
COL5A1,456,0.4358497904152802,1.4865015797917574e-05,0.0052632938662300925,0.00012456788888037806,-0.19946714604190058
SFRP2,6118,0.5048806127046103,0.000674667380453816,0.039497393476336344,0.0004774727324790007,12.35892185797087
LOXL2,1484,0.47168311275312164,0.0003218229508220268,0.013939877013814385,0.0002172841142886739,3.38798514494762
PLOD3,440,0.446263439670811,0.0004070171913536829,0.0065977543817351885,0.00015962407544556356,1.1292118494344445
COL2A1,2044,0.4752839168747938,0.0001303736828477272,0.020390654143181183,0.00014501319272675062,3.7105716763209866
